Sample	Chromosome	Start	End	N_Probes	CN
NCIH2009_LUNG	6	53130081	57211807	1268	3
NCIH2009_LUNG	6	57215494	58069872	97	2
NCIH2009_LUNG	6	58146087	65664627	825	4
NCIH2009_LUNG	6	65669279	87001691	6309	2
NCIH2009_LUNG	6	87032751	91511394	1391	2
NCIH2009_LUNG	6	91512494	101127271	2774	3
NCIH2009_LUNG	6	101133834	102037882	234	4
NCIH2009_LUNG	6	102042953	103034781	263	3
NCIH2009_LUNG	6	103046215	118894793	4571	2
NCIH2009_LUNG	6	118930017	132411677	3974	2
NCIH2009_LUNG	6	132427787	144675448	3852	2
NCIH2009_LUNG	6	144687231	170918031	9844	2
NCIH2009_LUNG	7	44408	22434643	8373	2
NCIH2009_LUNG	7	22438754	38325924	6026	2
NCIH2009_LUNG	7	38329587	54373148	5516	2
NCIH2009_LUNG	7	54397486	62190868	803	2
NCIH2009_LUNG	7	62386045	104770386	10029	2
NCIH2009_LUNG	7	104787325	104918313	21	1
NCIH2009_LUNG	7	104942925	114732621	2689	2
NCIH2009_LUNG	7	114735229	126043029	2628	4
NCIH2009_LUNG	7	126055187	143873377	5194	3
NCIH2009_LUNG	7	144074929	149906047	1764	4
NCIH2009_LUNG	7	149933692	152868624	845	3
NCIH2009_LUNG	7	152872984	159119220	2221	1
NCIH2009_LUNG	8	164984	2450930	1028	0
NCIH2009_LUNG	8	2462162	5818671	2888	1
NCIH2009_LUNG	8	5819329	11934660	2925	1
NCIH2009_LUNG	8	12291824	17996709	2947	1
NCIH2009_LUNG	8	17998250	28770132	4596	1
NCIH2009_LUNG	8	28776909	28837839	10	0
NCIH2009_LUNG	8	28841821	40285805	3146	1
NCIH2009_LUNG	8	40299029	42141385	595	2
NCIH2009_LUNG	8	42157902	49705759	506	2
NCIH2009_LUNG	8	49717484	73621252	7023	3
NCIH2009_LUNG	8	73631596	96452309	5787	4
NCIH2009_LUNG	8	96452639	102888378	1916	3
NCIH2009_LUNG	8	102893626	129035824	8116	3
NCIH2009_LUNG	8	129038851	129190394	110	4
NCIH2009_LUNG	8	129190544	142246550	5460	3
NCIH2009_LUNG	8	142250951	146293414	740	3
NCIH2009_LUNG	9	59985	452926	187	4
NCIH2009_LUNG	9	454023	9348853	5073	2
NCIH2009_LUNG	9	9349567	9489179	101	1
NCIH2009_LUNG	9	9495226	21450474	5361	2
NCIH2009_LUNG	9	21455814	21548213	31	1
NCIH2009_LUNG	9	21564684	33416380	4388	2
NCIH2009_LUNG	9	33416871	68176152	1589	2
NCIH2009_LUNG	9	68298352	93671163	8283	3
NCIH2009_LUNG	9	93671663	104790999	3387	3
NCIH2009_LUNG	9	104791142	112963702	3338	3
NCIH2009_LUNG	9	112967835	137170564	8032	3
NCIH2009_LUNG	9	137182251	141071475	854	2
NCIH2009_LUNG	10	135656	19249700	8999	2
NCIH2009_LUNG	10	19253761	42864101	6844	2
NCIH2009_LUNG	10	42866285	52741254	2430	2
NCIH2009_LUNG	10	52752634	70002020	6051	2
NCIH2009_LUNG	10	70010633	128097759	19920	2
NCIH2009_LUNG	10	128105866	135434551	3038	3
NCIH2009_LUNG	11	206767	18091665	6531	2
NCIH2009_LUNG	11	18105904	33839907	5638	2
NCIH2009_LUNG	11	33841739	35575974	893	2
NCIH2009_LUNG	11	35578618	42514964	2361	2
NCIH2009_LUNG	11	42519684	81517158	8903	2
NCIH2009_LUNG	11	81524661	99062601	5907	2
NCIH2009_LUNG	11	99062635	99514868	184	4
NCIH2009_LUNG	11	99520831	99565102	23	1
NCIH2009_LUNG	11	99574689	100883024	551	4
NCIH2009_LUNG	11	100883852	112993848	3893	2
NCIH2009_LUNG	11	112999384	113050292	33	1
NCIH2009_LUNG	11	113058093	134944770	8763	2
NCIH2009_LUNG	12	192220	9626772	3300	2
NCIH2009_LUNG	12	9714954	11214145	550	2
NCIH2009_LUNG	12	11261335	17577915	2166	2
NCIH2009_LUNG	12	17586282	30244034	4507	4
NCIH2009_LUNG	12	30244706	31278031	536	4
NCIH2009_LUNG	12	31297871	39228083	1200	4
NCIH2009_LUNG	12	39232007	52227498	3529	3
NCIH2009_LUNG	12	52234162	73200357	6445	2
NCIH2009_LUNG	12	73208048	101890922	8405	2
NCIH2009_LUNG	12	101892210	105686021	1420	3
NCIH2009_LUNG	12	105689566	133777645	9709	2
NCIH2009_LUNG	13	19212262	24795572	2139	2
NCIH2009_LUNG	13	24796740	32824930	3392	2
NCIH2009_LUNG	13	32829242	48988965	6022	2
NCIH2009_LUNG	13	48992810	49628906	204	0
NCIH2009_LUNG	13	49671215	53683163	1029	3
NCIH2009_LUNG	13	53684042	56574936	771	0
NCIH2009_LUNG	13	56593465	58190103	260	1
NCIH2009_LUNG	13	58215142	58327846	23	5
NCIH2009_LUNG	13	58348237	58694867	81	1
NCIH2009_LUNG	13	58700538	59256839	135	5
NCIH2009_LUNG	13	59269890	60759142	507	1
NCIH2009_LUNG	13	60772880	61935461	422	5
NCIH2009_LUNG	13	61937368	94456939	10086	1
NCIH2009_LUNG	13	94461421	107959465	5539	5
NCIH2009_LUNG	13	107966082	108333973	220	1
NCIH2009_LUNG	13	108339060	115106996	2647	5
NCIH2009_LUNG	14	20224003	25757851	2050	2
NCIH2009_LUNG	14	25765583	33623518	2269	2
NCIH2009_LUNG	14	33623752	73990117	12574	2
NCIH2009_LUNG	14	74066812	78963719	1671	2
NCIH2009_LUNG	14	78970077	94225667	4921	2
NCIH2009_LUNG	14	94231748	107285437	4056	2
NCIH2009_LUNG	15	20143409	35053334	3659	2
NCIH2009_LUNG	15	35053555	35413424	131	4
NCIH2009_LUNG	15	35421931	72018122	11779	2
NCIH2009_LUNG	15	72019591	102400037	9935	2
NCIH2009_LUNG	16	91010	32483006	10347	2
NCIH2009_LUNG	16	33828054	55795214	3123	2
NCIH2009_LUNG	16	55853059	63421172	2212	2
NCIH2009_LUNG	16	63428323	78478840	4684	3
NCIH2009_LUNG	16	78484174	79213177	718	4
NCIH2009_LUNG	16	79213239	90163275	5938	3
NCIH2009_LUNG	17	6888	6581117	1753	2
NCIH2009_LUNG	17	6584878	9196979	661	2
NCIH2009_LUNG	17	9200826	25772929	3684	2
NCIH2009_LUNG	17	25780893	26588359	142	1
NCIH2009_LUNG	17	26607720	32792307	1574	4
NCIH2009_LUNG	17	32796080	44166270	2468	3
NCIH2009_LUNG	17	44166455	44353885	47	6
NCIH2009_LUNG	17	44789285	74909099	8314	3
NCIH2009_LUNG	17	74913209	81022458	1510	3
NCIH2009_LUNG	18	100949	5961067	2325	3
NCIH2009_LUNG	18	5963763	18708490	3417	3
NCIH2009_LUNG	18	18737664	22752739	1135	2
NCIH2009_LUNG	18	22757472	24593903	617	1
NCIH2009_LUNG	18	24597936	39898498	4593	2
NCIH2009_LUNG	18	39905099	49709948	3435	1
NCIH2009_LUNG	18	49720850	63200045	4693	1
NCIH2009_LUNG	18	63213069	66752454	1245	2
NCIH2009_LUNG	18	66757787	74468901	3322	1
NCIH2009_LUNG	18	74469139	78015057	1238	1
NCIH2009_LUNG	19	260970	20111393	3329	2
NCIH2009_LUNG	19	20111994	24505637	875	2
NCIH2009_LUNG	19	27828664	46978569	4390	3
NCIH2009_LUNG	19	47002915	59095126	2968	2
NCIH2009_LUNG	20	69408	7391385	3170	2
NCIH2009_LUNG	20	7406908	16249746	3842	2
NCIH2009_LUNG	20	16250114	23048633	2893	1
NCIH2009_LUNG	20	23055327	24243609	566	2
NCIH2009_LUNG	20	24247240	47407041	5923	3
NCIH2009_LUNG	20	47408414	62912463	6059	2
NCIH2009_LUNG	21	14595264	23642860	3073	2
NCIH2009_LUNG	21	23655900	48084820	9210	2
NCIH2009_LUNG	22	16055207	30694428	4213	3
NCIH2009_LUNG	22	30711443	51199978	6941	2
PANC0327_PANCREAS	1	564621	38018134	10157	2
PANC0327_PANCREAS	1	38024054	41507431	864	4
PANC0327_PANCREAS	1	41526023	49252456	2136	3
PANC0327_PANCREAS	1	49268066	50250273	158	2
PANC0327_PANCREAS	1	50263773	240140699	53684	3
PANC0327_PANCREAS	1	240140986	243658030	1388	2
PANC0327_PANCREAS	1	243662027	249198692	1609	3
PANC0327_PANCREAS	2	21833	34691069	12547	3
PANC0327_PANCREAS	2	34737163	41237103	2632	3
PANC0327_PANCREAS	2	41255542	146862085	29647	3
PANC0327_PANCREAS	2	146877806	194568323	12947	3
PANC0327_PANCREAS	2	194603284	243048760	14838	3
PANC0327_PANCREAS	3	70895	5965084	3205	3
PANC0327_PANCREAS	3	5965125	46789175	14277	3
PANC0327_PANCREAS	3	46880002	60290014	3511	3
PANC0327_PANCREAS	3	60303504	60410706	83	2
PANC0327_PANCREAS	3	60412390	68723228	3745	4
PANC0327_PANCREAS	3	68755582	75415863	2534	5
PANC0327_PANCREAS	3	75439781	75545172	13	3
PANC0327_PANCREAS	3	75726925	78583020	784	5
PANC0327_PANCREAS	3	78593934	89963047	2372	3
PANC0327_PANCREAS	3	89983403	90283951	22	5
PANC0327_PANCREAS	3	93543006	120577143	7298	4
PANC0327_PANCREAS	3	120587590	142636914	6216	5
PANC0327_PANCREAS	3	142637065	174753119	8929	5
PANC0327_PANCREAS	3	174756151	174836655	32	4
PANC0327_PANCREAS	3	174848666	197833758	6594	5
PANC0327_PANCREAS	4	69713	9859897	2910	3
PANC0327_PANCREAS	4	9867502	49063479	12910	3
PANC0327_PANCREAS	4	52696792	151370136	26684	3
PANC0327_PANCREAS	4	151379427	153826417	497	2
PANC0327_PANCREAS	4	153828846	158035361	1455	3
PANC0327_PANCREAS	4	158051335	158622550	148	2
PANC0327_PANCREAS	4	158632070	190921709	10245	3
PANC0327_PANCREAS	5	51455	12785251	5828	4
PANC0327_PANCREAS	5	12824411	29023463	4389	4
PANC0327_PANCREAS	5	29023795	57950993	7774	4
PANC0327_PANCREAS	5	57961572	97213399	10516	4
PANC0327_PANCREAS	5	97214805	150199238	16257	4
PANC0327_PANCREAS	5	150223387	176382178	9697	4
PANC0327_PANCREAS	5	176382995	180692833	1047	5
PANC0327_PANCREAS	6	203845	32622194	13076	4
PANC0327_PANCREAS	6	32650612	49023213	5360	4
PANC0327_PANCREAS	6	49046486	53716807	1459	6
PANC0327_PANCREAS	6	53717241	76039241	5123	4
PANC0327_PANCREAS	6	76061776	76352510	63	6
PANC0327_PANCREAS	6	76375321	76469353	20	9
PANC0327_PANCREAS	6	76483444	76630274	41	6
PANC0327_PANCREAS	6	76638950	170918031	29920	2
PANC0327_PANCREAS	7	44408	4615004	1320	3
PANC0327_PANCREAS	7	4645388	37391266	12700	3
PANC0327_PANCREAS	7	37397262	39077397	698	3
PANC0327_PANCREAS	7	39081494	54373148	5195	3
PANC0327_PANCREAS	7	54397486	71585705	2868	3
PANC0327_PANCREAS	7	71593461	122846527	12460	3
PANC0327_PANCREAS	7	122870169	135508244	3678	3
PANC0327_PANCREAS	7	135514121	159119220	7188	3
PANC0327_PANCREAS	8	164984	1999565	786	2
PANC0327_PANCREAS	8	2000512	2016053	21	0
PANC0327_PANCREAS	8	2025669	7011075	4035	2
PANC0327_PANCREAS	8	8087144	36631967	11813	2
PANC0327_PANCREAS	8	36633318	36718619	19	3
PANC0327_PANCREAS	8	36748913	36862670	31	6
PANC0327_PANCREAS	8	36866339	38618768	400	4
PANC0327_PANCREAS	8	38653613	40483270	545	3
PANC0327_PANCREAS	8	40487973	40861306	141	5
PANC0327_PANCREAS	8	40880407	75689058	8618	3
PANC0327_PANCREAS	8	75691027	76059570	106	2
PANC0327_PANCREAS	8	76061882	92900821	3972	3
PANC0327_PANCREAS	8	92902432	131892909	12140	4
PANC0327_PANCREAS	8	131902911	146293414	5179	4
PANC0327_PANCREAS	9	59985	21894495	10896	3
PANC0327_PANCREAS	9	21909000	22103813	61	0
PANC0327_PANCREAS	9	22118102	97838781	15304	3
PANC0327_PANCREAS	9	97860096	97908977	13	0
PANC0327_PANCREAS	9	97936269	141071475	14359	3
PANC0327_PANCREAS	10	135656	27647227	11962	2
PANC0327_PANCREAS	10	27650321	48660732	5244	3
PANC0327_PANCREAS	10	49363009	51586514	789	3
PANC0327_PANCREAS	10	51779449	84425889	11123	3
PANC0327_PANCREAS	10	84427307	84508251	46	2
PANC0327_PANCREAS	10	84508826	89686509	1762	3
PANC0327_PANCREAS	10	89700671	107056279	5188	3
PANC0327_PANCREAS	10	107063192	135434551	11179	3
PANC0327_PANCREAS	11	206767	10759810	3580	2
PANC0327_PANCREAS	11	10764618	33050550	8358	4
PANC0327_PANCREAS	11	33061738	33102251	28	6
PANC0327_PANCREAS	11	33136661	71382032	9287	4
PANC0327_PANCREAS	11	71427509	101593537	10015	4
PANC0327_PANCREAS	11	101600097	134944770	12431	4
PANC0327_PANCREAS	12	192220	7970721	2904	5
PANC0327_PANCREAS	12	8008132	8117069	27	2
PANC0327_PANCREAS	12	8130958	21126851	4227	5
PANC0327_PANCREAS	12	21145010	27641375	2363	4
PANC0327_PANCREAS	12	27648411	31909908	1721	4
PANC0327_PANCREAS	12	31925072	33379925	556	4
PANC0327_PANCREAS	12	33399053	53605545	4599	4
PANC0327_PANCREAS	12	53611791	58610873	1113	5
PANC0327_PANCREAS	12	58627837	59913846	436	4
PANC0327_PANCREAS	12	59916767	60228610	111	5
PANC0327_PANCREAS	12	60229640	99770143	12015	2
PANC0327_PANCREAS	12	99803227	133777645	11708	2
PANC0327_PANCREAS	13	19212262	32531624	5413	4
PANC0327_PANCREAS	13	32540047	115106996	28067	4
PANC0327_PANCREAS	14	20224003	73990117	16898	4
PANC0327_PANCREAS	14	74066812	107285437	10656	4
PANC0327_PANCREAS	15	20143409	30369914	2207	3
PANC0327_PANCREAS	15	30930500	54194989	7153	3
PANC0327_PANCREAS	15	54204746	61813884	2958	4
PANC0327_PANCREAS	15	61817932	76878362	4150	3
PANC0327_PANCREAS	15	76902257	102400037	9043	3
PANC0327_PANCREAS	16	91010	32483006	10352	2
PANC0327_PANCREAS	16	33550091	90163275	16682	2
PANC0327_PANCREAS	17	6888	21527046	5962	2
PANC0327_PANCREAS	17	21552186	34821058	2387	4
PANC0327_PANCREAS	17	34823204	79047113	11533	4
PANC0327_PANCREAS	17	79054676	79223847	22	2
PANC0327_PANCREAS	17	79241521	81049726	259	4
PANC0327_PANCREAS	18	100949	985108	370	4
PANC0327_PANCREAS	18	993637	1546802	175	2
PANC0327_PANCREAS	18	1564895	12198194	4499	4
PANC0327_PANCREAS	18	12210447	15215871	689	2
PANC0327_PANCREAS	18	18560354	19413819	74	4
PANC0327_PANCREAS	18	19414171	21680969	601	6
PANC0327_PANCREAS	18	21682048	28271170	2169	2
PANC0327_PANCREAS	18	28271382	30251411	683	6
PANC0327_PANCREAS	18	30259843	31004764	170	4
PANC0327_PANCREAS	18	31016155	31832631	211	6
PANC0327_PANCREAS	18	31852896	36647009	1505	4
PANC0327_PANCREAS	18	36651320	42804789	1870	2
PANC0327_PANCREAS	18	42821457	44769820	680	4
PANC0327_PANCREAS	18	44788274	78015057	12337	2
PANC0327_PANCREAS	19	260970	1837061	148	5
PANC0327_PANCREAS	19	1867912	13034045	1879	3
PANC0327_PANCREAS	19	13084626	19597055	1213	4
PANC0327_PANCREAS	19	19603692	44899959	5000	3
PANC0327_PANCREAS	19	44929633	59095126	3324	3
PANC0327_PANCREAS	20	69408	29598227	10988	2
PANC0327_PANCREAS	20	29846303	32354990	553	3
PANC0327_PANCREAS	20	32377030	35284997	487	5
PANC0327_PANCREAS	20	35343830	57824960	8564	4
PANC0327_PANCREAS	20	57832099	62912463	1861	4
PANC0327_PANCREAS	21	14369207	18057633	1000	5
PANC0327_PANCREAS	21	18057666	19114845	355	6
PANC0327_PANCREAS	21	19124648	19789117	273	4
PANC0327_PANCREAS	21	19793889	19994157	83	5
PANC0327_PANCREAS	21	19994260	21393310	524	7
PANC0327_PANCREAS	21	21397176	21452920	15	5
PANC0327_PANCREAS	21	21463600	48084820	10036	3
PANC0327_PANCREAS	22	16055207	25081241	1992	5
PANC0327_PANCREAS	22	25087674	25305370	93	5
PANC0327_PANCREAS	22	25308506	27523485	1133	6
PANC0327_PANCREAS	22	27523864	28044594	373	4
PANC0327_PANCREAS	22	28046423	28293980	98	3
PANC0327_PANCREAS	22	28301484	51199978	7470	2
PANC0813_PANCREAS	1	752566	35088484	9490	2
PANC0813_PANCREAS	1	35114268	72759524	11543	2
PANC0813_PANCREAS	1	72811904	87026284	4560	2
PANC0813_PANCREAS	1	87028669	144549929	10214	2
PANC0813_PANCREAS	1	144849544	152672756	1035	4
PANC0813_PANCREAS	1	152682708	188972581	12286	2
PANC0813_PANCREAS	1	188983626	189225106	61	1
PANC0813_PANCREAS	1	189234646	196711067	2115	2
PANC0813_PANCREAS	1	196823613	196886770	26	1
PANC0813_PANCREAS	1	196901753	217645593	7438	2
PANC0813_PANCREAS	1	217657137	217710533	13	1
PANC0813_PANCREAS	1	217719563	249198692	11238	2
PANC0813_PANCREAS	2	21833	35967123	12979	3
PANC0813_PANCREAS	2	35997473	120045357	23963	3
PANC0813_PANCREAS	2	120051149	140361372	6014	3
PANC0813_PANCREAS	2	140378548	213181315	19872	3
PANC0813_PANCREAS	2	213187203	237803366	8226	3
PANC0813_PANCREAS	2	237803982	243048760	1575	3
PANC0813_PANCREAS	3	70895	20307061	8549	3
PANC0813_PANCREAS	3	20340479	46789175	8937	3
PANC0813_PANCREAS	3	46880002	56883490	2192	3
PANC0813_PANCREAS	3	56891446	56958358	31	0
PANC0813_PANCREAS	3	56962393	61040175	1742	3
PANC0813_PANCREAS	3	61042788	61120495	56	2
PANC0813_PANCREAS	3	61122318	71236128	4223	3
PANC0813_PANCREAS	3	71250470	75545172	1641	3
PANC0813_PANCREAS	3	75726925	114654982	8572	3
PANC0813_PANCREAS	3	114671691	145479123	9051	3
PANC0813_PANCREAS	3	145480765	197833758	14636	3
PANC0813_PANCREAS	4	69713	10210390	3147	2
PANC0813_PANCREAS	4	10236142	69220383	17443	2
PANC0813_PANCREAS	4	69456622	104735875	9802	2
PANC0813_PANCREAS	4	104762857	181057731	20828	2
PANC0813_PANCREAS	4	181073806	188308688	2913	1
PANC0813_PANCREAS	4	188309786	190921709	737	2
PANC0813_PANCREAS	5	51455	12785251	5831	2
PANC0813_PANCREAS	5	12824411	103849453	24307	2
PANC0813_PANCREAS	5	103878652	150199238	14624	2
PANC0813_PANCREAS	5	150223387	180692833	10742	2
PANC0813_PANCREAS	6	203845	30844260	12360	2
PANC0813_PANCREAS	6	30857542	37211029	2111	3
PANC0813_PANCREAS	6	37219644	67480807	7944	3
PANC0813_PANCREAS	6	67494090	124513386	16549	2
PANC0813_PANCREAS	6	124524982	124691506	58	1
PANC0813_PANCREAS	6	124698568	134690745	3176	2
PANC0813_PANCREAS	6	134697996	158972422	8025	2
PANC0813_PANCREAS	6	158976277	161099503	765	3
PANC0813_PANCREAS	6	161115245	165298415	1778	2
PANC0813_PANCREAS	6	165309528	170918031	2300	2
PANC0813_PANCREAS	7	44408	18648426	6714	2
PANC0813_PANCREAS	7	18648511	54373148	13206	2
PANC0813_PANCREAS	7	54397486	76720582	3385	2
PANC0813_PANCREAS	7	76752414	99057701	6283	2
PANC0813_PANCREAS	7	99081730	126043029	6507	2
PANC0813_PANCREAS	7	126055187	133506955	2132	2
PANC0813_PANCREAS	7	133509359	135531983	723	3
PANC0813_PANCREAS	7	135543509	157933021	6857	2
PANC0813_PANCREAS	7	157941943	158092833	41	1
PANC0813_PANCREAS	7	158102524	159119220	282	2
PANC0813_PANCREAS	8	164984	12551618	6856	1
PANC0813_PANCREAS	8	12554743	37384199	10072	1
PANC0813_PANCREAS	8	37394958	39398022	286	5
PANC0813_PANCREAS	8	39399231	39682513	63	3
PANC0813_PANCREAS	8	39697212	40798805	498	2
PANC0813_PANCREAS	8	40801541	43662756	537	4
PANC0813_PANCREAS	8	43663675	69435996	6016	3
PANC0813_PANCREAS	8	69438558	93009484	6197	5
PANC0813_PANCREAS	8	93020588	112291494	5495	4
PANC0813_PANCREAS	8	112300281	129756266	5853	5
PANC0813_PANCREAS	8	129778606	146293414	5956	5
PANC0813_PANCREAS	9	59985	21934442	10908	3
PANC0813_PANCREAS	9	21947957	22361811	131	0
PANC0813_PANCREAS	9	22364573	90514010	12890	3
PANC0813_PANCREAS	9	90558178	141071475	16714	3
PANC0813_PANCREAS	10	135656	4703928	2306	2
PANC0813_PANCREAS	10	4707250	4817965	52	3
PANC0813_PANCREAS	10	4822210	57180116	17662	2
PANC0813_PANCREAS	10	57180321	70556770	4428	2
PANC0813_PANCREAS	10	70561116	128121155	19821	2
PANC0813_PANCREAS	10	128138653	134216982	2789	2
PANC0813_PANCREAS	10	134226633	134439478	42	1
PANC0813_PANCREAS	10	134446908	135434551	203	2
PANC0813_PANCREAS	11	206767	22344155	8522	3
PANC0813_PANCREAS	11	22358795	42486740	6898	3
PANC0813_PANCREAS	11	42490143	99839504	15140	4
PANC0813_PANCREAS	11	99846307	103281943	1243	4
PANC0813_PANCREAS	11	103297734	124195524	7488	4
PANC0813_PANCREAS	11	124203603	125243075	374	3
PANC0813_PANCREAS	11	125251034	134944770	4035	4
PANC0813_PANCREAS	12	192220	9626772	3302	4
PANC0813_PANCREAS	12	9735686	21015906	3834	4
PANC0813_PANCREAS	12	21017796	37880478	4939	4
PANC0813_PANCREAS	12	37890874	55714876	4869	2
PANC0813_PANCREAS	12	55725882	90482636	9866	2
PANC0813_PANCREAS	12	90493557	99770143	3259	2
PANC0813_PANCREAS	12	99805375	133777645	11709	2
PANC0813_PANCREAS	13	19212262	70733844	17358	2
PANC0813_PANCREAS	13	70744525	70767964	14	0
PANC0813_PANCREAS	13	70779368	93242263	7218	2
PANC0813_PANCREAS	13	93243817	115106996	8896	2
PANC0813_PANCREAS	14	20224003	20876189	179	2
PANC0813_PANCREAS	14	20880328	21318914	241	6
PANC0813_PANCREAS	14	21326027	22331352	318	5
PANC0813_PANCREAS	14	22337393	25029814	979	2
PANC0813_PANCREAS	14	25036898	25085890	17	6
PANC0813_PANCREAS	14	25095150	26025578	421	2
PANC0813_PANCREAS	14	26032416	29056910	855	7
PANC0813_PANCREAS	14	29063605	32075750	703	5
PANC0813_PANCREAS	14	32080009	37391907	2043	7
PANC0813_PANCREAS	14	37397011	48074455	2759	4
PANC0813_PANCREAS	14	48087414	50633388	684	6
PANC0813_PANCREAS	14	50635285	54058910	1276	4
PANC0813_PANCREAS	14	54059001	56983835	1116	6
PANC0813_PANCREAS	14	56984246	75545220	5671	4
PANC0813_PANCREAS	14	75545685	81104375	2049	5
PANC0813_PANCREAS	14	81115751	81314406	56	4
PANC0813_PANCREAS	14	81321900	82300978	322	6
PANC0813_PANCREAS	14	82308044	84017914	570	4
PANC0813_PANCREAS	14	84041841	84671932	216	6
PANC0813_PANCREAS	14	84672038	89065084	1397	4
PANC0813_PANCREAS	14	89086771	107285437	5688	2
PANC0813_PANCREAS	15	20143409	28560645	1791	3
PANC0813_PANCREAS	15	28705281	56087827	8245	3
PANC0813_PANCREAS	15	56090609	58734645	990	3
PANC0813_PANCREAS	15	58739646	67207183	2931	3
PANC0813_PANCREAS	15	67213830	67494823	183	4
PANC0813_PANCREAS	15	67501033	102400037	11380	3
PANC0813_PANCREAS	16	91010	32483006	10354	2
PANC0813_PANCREAS	16	33550091	35122095	97	3
PANC0813_PANCREAS	16	35139485	90163275	16592	2
PANC0813_PANCREAS	17	6888	22235650	6016	2
PANC0813_PANCREAS	17	25313690	34821058	2334	3
PANC0813_PANCREAS	17	34823204	81049726	11814	3
PANC0813_PANCREAS	18	100949	9781249	3974	3
PANC0813_PANCREAS	18	9784421	10040501	146	4
PANC0813_PANCREAS	18	10045032	15215871	1614	3
PANC0813_PANCREAS	18	18560354	38269498	5849	1
PANC0813_PANCREAS	18	38269812	78015057	14451	1
PANC0813_PANCREAS	19	260970	1192769	97	3
PANC0813_PANCREAS	19	1271274	53174436	9889	2
PANC0813_PANCREAS	19	53182298	59095126	1577	3
PANC0813_PANCREAS	20	69408	26289925	10982	1
PANC0813_PANCREAS	20	29505893	62912463	11473	3
PANC0813_PANCREAS	21	14595264	20640957	1979	2
PANC0813_PANCREAS	21	20643306	47049603	10031	2
PANC0813_PANCREAS	21	47051836	48084820	277	3
PANC0813_PANCREAS	22	16055207	23251602	1535	4
PANC0813_PANCREAS	22	23255556	23383863	52	3
PANC0813_PANCREAS	22	23410918	51199978	9574	2
PANC1_PANCREAS	1	564621	80877080	23396	3
PANC1_PANCREAS	1	80894587	82844921	684	2
PANC1_PANCREAS	1	82847334	86952911	1486	6
PANC1_PANCREAS	1	86954591	92297055	1705	4
PANC1_PANCREAS	1	92302541	104130168	3305	2
PANC1_PANCREAS	1	104308374	105050416	181	4
PANC1_PANCREAS	1	105055075	119783223	4749	2
PANC1_PANCREAS	1	119797210	121291080	300	4
PANC1_PANCREAS	1	144549929	249198692	34212	3
PANC1_PANCREAS	2	21833	243048760	72631	3
PANC1_PANCREAS	3	70895	7124872	3781	2
PANC1_PANCREAS	3	7125230	46789175	13705	2
PANC1_PANCREAS	3	46880002	81594581	11360	2
PANC1_PANCREAS	3	81601074	90283951	1711	2
PANC1_PANCREAS	3	93543006	119551111	7024	4
PANC1_PANCREAS	3	119560606	119851394	43	2
PANC1_PANCREAS	3	119862702	143900023	6949	4
PANC1_PANCREAS	3	143900277	197833758	15062	4
PANC1_PANCREAS	4	69713	80856622	23950	2
PANC1_PANCREAS	4	80883021	81309649	100	3
PANC1_PANCREAS	4	81329451	91298087	2916	2
PANC1_PANCREAS	4	91336936	91396786	11	0
PANC1_PANCREAS	4	91409881	190921709	27885	2
PANC1_PANCREAS	5	51455	7189467	3332	3
PANC1_PANCREAS	5	7189647	107684259	27893	3
PANC1_PANCREAS	5	107687616	180692833	24294	3
PANC1_PANCREAS	6	203845	31277686	12630	3
PANC1_PANCREAS	6	31309924	32586908	435	3
PANC1_PANCREAS	6	32602269	53614977	6786	3
PANC1_PANCREAS	6	53617730	54842495	446	5
PANC1_PANCREAS	6	54857207	74590622	4313	4
PANC1_PANCREAS	6	74605806	105781538	8956	3
PANC1_PANCREAS	6	105792819	114742335	2740	4
PANC1_PANCREAS	6	114751611	127780847	3543	4
PANC1_PANCREAS	6	127781054	142574231	4630	3
PANC1_PANCREAS	6	142574962	142739002	35	4
PANC1_PANCREAS	6	142750392	162437697	7066	3
PANC1_PANCREAS	6	162438635	162507690	35	1
PANC1_PANCREAS	6	162510974	166803204	1849	3
PANC1_PANCREAS	6	166808478	170918031	1604	4
PANC1_PANCREAS	7	44408	29668591	11268	4
PANC1_PANCREAS	7	29690059	64510663	9782	4
PANC1_PANCREAS	7	64692186	76493050	2232	3
PANC1_PANCREAS	7	76505607	109427705	8950	3
PANC1_PANCREAS	7	109458896	159119220	13898	3
PANC1_PANCREAS	8	164984	5594132	3754	1
PANC1_PANCREAS	8	5604300	43778914	14561	1
PANC1_PANCREAS	8	46924211	130736854	23899	3
PANC1_PANCREAS	8	130756531	140603502	4394	3
PANC1_PANCREAS	8	140604622	146293414	1217	3
PANC1_PANCREAS	9	192129	21499624	10733	1
PANC1_PANCREAS	9	21504583	21733644	103	3
PANC1_PANCREAS	9	21747672	21818310	46	2
PANC1_PANCREAS	9	21828110	22343604	148	0
PANC1_PANCREAS	9	22346105	22400968	19	2
PANC1_PANCREAS	9	22412948	27571458	1936	1
PANC1_PANCREAS	9	27574803	29005539	664	3
PANC1_PANCREAS	9	29017258	35974569	2090	4
PANC1_PANCREAS	9	35978632	37761044	589	5
PANC1_PANCREAS	9	37775177	141071475	24316	2
PANC1_PANCREAS	10	135656	6411071	3130	2
PANC1_PANCREAS	10	6418754	12576005	2863	2
PANC1_PANCREAS	10	12577793	39050890	9836	2
PANC1_PANCREAS	10	42433540	84221360	13239	4
